,total_cup_points,species,owner,country_of_origin,company,altitude,region,producer,number_of_bags,bag_weight,in_country_partner,harvest_year,grading_date,owner_1,variety,processing_method,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,moisture,category_one_defects,quakers,color,category_two_defects,expiration,certification_body,certification_address,certification_contact,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,volume
1276,75.5,Arabica,juana rodriguez gutierrez,Mexico,productores e industrializadores de café orgánico la fe s.c. de r.l.,1100,tlacuilotepec,JUANA RODRIGUEZ GUTIERREZ,10,1.0,AMECAFE,2012,"September 12th, 2012",JUANA RODRIGUEZ GUTIERREZ,Pacamara,Washed / Wet,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,6.83,0.11,4,0.0,Green,20,"September 12th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1100.0,1100.0,1100.0,10
1277,75.17,Arabica,francisco hernandez lorenzo,Mexico,sposel s. de s.s.,1200,ocosingo,SPOSEL S. DE S.S.,100,1.0,AMECAFE,2012,"September 12th, 2012",FRANCISCO HERNANDEZ LORENZO,Mundo Novo,Washed / Wet,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,6.58,0.11,0,0.0,Green,20,"September 12th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1200.0,1200.0,1200.0,100
1278,75.17,Arabica,montegrande,Mexico,cafe montegrande,1100,,SURAYA MAGDALENA LOTFE CALDERON,36,1.0,AMECAFE,2012,"June 6th, 2012",MONTEGRANDE,Other,Washed / Wet,7.25,6.83,6.67,7.08,7.17,6.83,10.0,6.67,10.0,6.67,0.12,0,0.0,,8,"June 6th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1100.0,1100.0,1100.0,36
1279,75.17,Arabica,martin jimenez casiano,Mexico,union regional de cafeticultores de la mazateca alta,1280,huautla de jimenez,"MARTÍN JIMENEZ CASIANO, PAULINA CERQUEDA ALVAREZ, JULIO MARTINEZ TERAN",18,1.0,AMECAFE,2012,"March 5th, 2012",MARTIN JIMENEZ CASIANO,Typica,Washed / Wet,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,6.75,0.13,23,0.0,Bluish-Green,29,"March 5th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1280.0,1280.0,1280.0,18
1280,75.0,Arabica,"grupo juvenil magtayani, ac",Mexico,grupo juvenil magtayani ac,850,menglian,MIGUEL LOPEZ TIRZO,43,1.0,AMECAFE,2012,"July 11th, 2012","GRUPO JUVENIL MAGTAYANI, AC",Typica,Washed / Wet,7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,6.75,0.14,15,0.0,Green,7,"July 11th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,850.0,850.0,850.0,43
1281,74.92,Arabica,israel eduardo paz garcia,Mexico,cafeorganico.mx,1500,zaragoza itundujia,GEREMIAS RIAÑO LOPEZ,14,1.0,AMECAFE,2012,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.08,6.75,6.58,7.0,7.0,6.75,8.67,8.67,10.0,6.42,0.17,0,0.0,None,6,"September 13th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1500.0,1500.0,1500.0,14
1282,74.83,Arabica,pablo enrique martinez gama,Mexico,,1250,coatepec,PABLO ENRIQUE MARTINEZ GAMA,20,1.0,AMECAFE,2012,"August 1st, 2012",PABLO ENRIQUE MARTINEZ GAMA,Typica,Washed / Wet,7.33,6.75,6.67,7.25,7.5,7.0,10.0,5.33,10.0,7.0,0.12,0,0.0,Green,30,"August 1st, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1250.0,1250.0,1250.0,20
1283,74.75,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",,oriente,Conquista / Morito,250,1.0,Asociacion Nacional Del Café,2012,"January 9th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,10.0,6.33,0.11,0,0.0,,8,"January 8th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,,,,250
1284,74.75,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",,oriente,Conquista/Morito,250,1.0,Asociacion Nacional Del Café,2012,"January 5th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,10.0,6.42,0.11,0,0.0,,10,"January 4th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,,,,250
1285,74.67,Arabica,nestor mendez gomez,Mexico,cesmach s.c.,1700,chiapas,CESMACH (VARIOS),275,1.0,AMECAFE,2013,"March 29th, 2013",NESTOR MENDEZ GOMEZ,Typica,Washed / Wet,7.08,7.0,6.83,7.5,7.33,6.83,8.0,7.33,10.0,6.75,0.12,0,0.0,Green,7,"March 29th, 2014",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1700.0,1700.0,1700.0,275
1286,74.42,Arabica,eileen koyanagi,United States (Hawaii),kona pacific farmers cooperative,,kona,,3,45.300000000000004,Specialty Coffee Association,2014,"March 13th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.5,7.25,7.0,7.25,7.42,7.33,8.0,8.67,6.67,7.33,0.0,1,0.0,Blue-Green,2,"March 13th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,135
1287,74.33,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",4300,oriente,AGRIPEC DE LA VEGA Y CIA.,250,69.0,Asociacion Nacional Del Café,2013,"June 6th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,6.0,0.11,1,0.0,Green,1,"June 6th, 2014",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,17250
1288,74.33,Arabica,jorge octavio escamilla prado,Mexico,,1140,"chocaman, veracruz",JORGE OCTAVIO ESCAMILLA PRADO,20,1.0,AMECAFE,2012,"September 10th, 2012",JORGE OCTAVIO ESCAMILLA PRADO,Typica,Washed / Wet,7.0,6.58,6.67,6.83,7.08,6.83,10.0,6.67,10.0,6.67,0.14,3,0.0,Green,11,"September 10th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1140.0,1140.0,1140.0,20
1289,74.0,Arabica,myrna roxana galvez gonzalez,Mexico,,1200,xalapa,MYRNA ROXANA GÁLVEZ GONZÁLEZ,100,1.0,AMECAFE,2012,"September 17th, 2012",MYRNA ROXANA GALVEZ GONZALEZ,Typica,Washed / Wet,6.92,6.42,6.17,7.33,7.25,6.75,10.0,6.67,10.0,6.5,0.13,0,0.0,None,27,"September 17th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1200.0,1200.0,1200.0,100
1290,73.83,Arabica,eugene holman pew,Mexico,,1250,coatepec,EUGENE HOLMAN PEW,20,1.0,AMECAFE,2012,"August 1st, 2012",EUGENE HOLMAN PEW,Typica,Washed / Wet,7.67,7.0,7.17,7.58,7.33,7.33,10.0,2.67,10.0,7.08,0.12,0,0.0,Green,19,"August 1st, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1250.0,1250.0,1250.0,20
1291,73.67,Arabica,kona pacific farmers cooperative,United States (Hawaii),kona pacific farmers cooperative,,kona,,22,45.300000000000004,Specialty Coffee Association,2012,"April 6th, 2012",Kona Pacific Farmers Cooperative,Hawaiian Kona,Natural / Dry,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,7.33,0.0,9,0.0,,17,"April 6th, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,996
1292,73.5,Arabica,bourbon specialty coffees,Brazil,bourbon specialty coffees,,campos altos - cerrado,,300,60.0,Brazil Specialty Coffee Association,2016,"December 28th, 2015",BOURBON SPECIALTY COFFEES,,,7.25,6.58,6.58,7.0,7.0,6.42,8.0,8.0,10.0,6.67,0.11,0,1.0,Green,0,"December 27th, 2016",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,,,1200.0,18000
1293,73.42,Arabica,cafes finos de exportacion s de r.l.,Honduras,cafes finos de exportacion s de r.l.,1350,intibuca,Cooperativa Coaquil,275,2.0,Instituto Hondureño del Café,2014,"April 26th, 2014",CAFES FINOS DE EXPORTACION S DE R.L.,Pacas,Washed / Wet,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,7.08,0.11,1,0.0,Green,16,"April 26th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1350.0,1350.0,1350.0,550
1294,72.92,Arabica,kurt kappeli,Mexico,upctiz zapoteca s.p.r. de r.l.,1200 meters,sierra alta mixe y zapoteca,various small producers,280,69.0,Specialty Coffee Association,2014,"May 8th, 2014",Kurt Kappeli,Typica,Washed / Wet,7.08,7.08,6.92,7.08,6.92,6.92,8.0,8.0,8.0,6.92,0.0,1,0.0,,1,"May 8th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1200.0,1200.0,1200.0,19320
1295,72.83,Arabica,honor dela fuente,Colombia,costco wholesale industries,,,,1,2.265,Specialty Coffee Association,2013,"March 3rd, 2014",Honor dela Fuente,,Natural / Dry,8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,7.33,0.0,0,0.0,Bluish-Green,15,"March 3rd, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,,,,2
1296,72.58,Arabica,eileen koyanagi,United States (Hawaii),kona pacific farmers cooperative,,kona,,11,45.300000000000004,Specialty Coffee Association,2014,"March 10th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,6.92,0.11,5,0.0,Green,9,"March 10th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,498
1297,72.33,Arabica,myriam kaplan-pasternak,Haiti,,640m-1400m,marmelade,Asosyasyon Plantè Kafe Krètapen (APCAP) ;Asosyasyon plantè Kafe Basen (APKBA);Asosyasyon Plantè Kafe,85,58.89,Specialty Coffee Association,2010,"August 23rd, 2011",Myriam Kaplan-Pasternak,,,6.92,6.75,7.08,7.17,7.33,6.67,10.0,5.33,8.67,6.42,0.08,1,0.0,,0,"August 22nd, 2012",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,640.0,1400.0,1020.0,5005
1298,71.75,Arabica,santa laura exportadora de cafe s.l.e.c. s.a.,Costa Rica,santa laura exportadora de cafe s.l.e.c. s.a.,1200 msm,occidental,Beneficio la Eva S.A.,250,1.0,Specialty Coffee Association of Costa Rica,2014,"February 3rd, 2015",Santa Laura Exportadora de Cafe S.L.E.C. S.A.,Caturra,Washed / Wet,6.33,6.5,6.33,6.83,6.33,6.5,10.0,6.67,10.0,6.25,0.11,0,0.0,Green,7,"February 3rd, 2016",Specialty Coffee Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m,1200.0,1200.0,1200.0,250
1299,71.08,Arabica,jose armando norberto borzani lemini,Mexico,cafe colonial de tlatlauquitepec,800,tlatlauquitepec,JOSÉ ARMANDO NORBERTO BORZANI LEMINI,10,1.0,AMECAFE,2012,"September 10th, 2012",JOSE ARMANDO NORBERTO BORZANI LEMINI,Mundo Novo,Washed / Wet,6.92,6.92,6.92,6.92,7.17,7.0,10.0,2.67,10.0,6.58,0.12,4,0.0,Green,24,"September 10th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,800.0,800.0,800.0,10
1300,71.0,Arabica,ricardo aaron sampieri marini,Mexico,,1800,veracruz,RICARDO AARON SAMPIERI MARINI,25,1.0,AMECAFE,2012,"July 11th, 2012",RICARDO AARON SAMPIERI MARINI,Bourbon,Washed / Wet,6.5,6.67,6.42,7.17,7.33,6.5,8.0,6.0,10.0,6.42,0.11,0,0.0,Green,0,"July 11th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1800.0,1800.0,1800.0,25
1301,70.75,Arabica,kurt kappeli,Mexico,globus coffee,1000 meters,"sierra norte yajalon, chiapas",various small producers,280,2.0,Specialty Coffee Association,2014,"May 5th, 2014",Kurt Kappeli,Typica,Washed / Wet,6.92,7.0,6.83,6.92,7.42,6.92,6.0,6.0,10.0,6.75,0.12,0,0.0,Green,1,"May 5th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1000.0,1000.0,1000.0,560
1302,70.67,Arabica,volcafe ltda. - brasil,Brazil,volcafe ltda.,,cerrado,,305,59.0,Brazil Specialty Coffee Association,2017 / 2018,"October 27th, 2017",Volcafe Ltda. - Brasil,,Natural / Dry,7.0,7.0,6.83,7.0,7.33,6.83,6.0,6.0,10.0,6.67,0.11,0,1.0,Green,55,"October 27th, 2018",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,,,,17995
1303,69.33,Arabica,cadexsa,Honduras,cadexsa,1450 msnm,marcala,Omar Acosta,275,1.0,Instituto Hondureño del Café,2014,"May 15th, 2014",CADEXSA,Catuai,Washed / Wet,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,6.33,0.1,0,0.0,Green,4,"May 15th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450.0,1450.0,1450.0,275
1304,69.17,Arabica,cadexsa,Honduras,cadexsa,1450 msnm,marcala,Omar Acosta,275,1.0,Instituto Hondureño del Café,2014,"May 15th, 2014",CADEXSA,Catuai,Washed / Wet,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,6.5,0.1,0,0.0,Green,3,"May 15th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450.0,1450.0,1450.0,275
1305,69.17,Arabica,cadexsa,Honduras,cadexsa,1450 msnm,marcala,Omar Acosta,275,1.0,Instituto Hondureño del Café,2014,"May 15th, 2014",CADEXSA,Catuai,Washed / Wet,7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,6.33,0.1,0,0.0,Green,4,"May 15th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450.0,1450.0,1450.0,275
1306,68.33,Arabica,juan carlos garcia lopez,Mexico,terra mia,900,juchique de ferrer,JUAN CARLOS GARCÍA LOPEZ,12,1.0,AMECAFE,2012,"September 17th, 2012",JUAN CARLOS GARCIA LOPEZ,Bourbon,Washed / Wet,7.08,6.83,6.25,7.42,7.25,6.75,10.0,0.0,10.0,6.75,0.11,0,0.0,None,20,"September 17th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,900.0,900.0,900.0,12
1307,67.92,Arabica,myriam kaplan-pasternak,Haiti,haiti coffee,~350m,"department d'artibonite , haiti",COEB Koperativ Ekselsyo Basen,1,2.0,Specialty Coffee Association,2012,"May 24th, 2012",Myriam Kaplan-Pasternak,Typica,Natural / Dry,6.75,6.58,6.42,6.67,7.08,6.67,9.33,6.0,6.0,6.42,0.14,8,0.0,Blue-Green,16,"May 24th, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,350.0,350.0,350.0,2
1308,63.08,Arabica,"exportadora atlantic, s.a.",Nicaragua,exportadora atlantic s.a,1100,jalapa,Teófilo Narváez,550,69.0,Instituto Hondureño del Café,2016,"June 6th, 2017","Exportadora Atlantic, S.A.",Caturra,Other,7.25,6.58,6.33,6.25,6.42,6.08,6.0,6.0,6.0,6.17,0.13,1,0.0,Green,5,"June 6th, 2018",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1100.0,1100.0,1100.0,37950
1309,59.83,Arabica,juan luis alvarado romero,Guatemala,unicafe,4650,nuevo oriente,WILLIAM ESTUARDO MARTINEZ PACHECO,275,1.0,Asociacion Nacional Del Café,2012,"May 24th, 2012",Juan Luis Alvarado Romero,Catuai,Washed / Wet,7.5,6.67,6.67,7.67,7.33,6.67,8.0,1.33,1.33,6.67,0.1,0,0.0,Green,4,"May 24th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1417.32,1417.32,1417.32,275
1310,0.0,Arabica,bismarck castro,Honduras,cigrah s.a de c.v,1400,comayagua,Reinerio Zepeda,275,69.0,Instituto Hondureño del Café,2017,"April 28th, 2017",Bismarck Castro,Caturra,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0,0.0,Green,2,"April 28th, 2018",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1400.0,1400.0,1400.0,18975
1311,83.75,Robusta,ankole coffee producers coop,Uganda,ankole coffee producers coop,1488,sheema south western,Ankole coffee producers coop,300,60.0,Uganda Coffee Development Authority,2013,"June 26th, 2014",Ankole coffee producers coop,,,7.83,8.08,7.75,7.92,8.25,7.92,10.0,10.0,8.0,8.0,0.12,0,0.0,Green,2,"June 26th, 2015",Uganda Coffee Development Authority,e36d0270932c3b657e96b7b0278dfd85dc0fe743,03077a1c6bac60e6f514691634a7f6eb5c85aae8,m,1488.0,1488.0,1488.0,18000
1312,83.5,Robusta,nishant gurjer,India,kaapi royale,3170,chikmagalur karnataka indua,Nishant Gurjer Kaapi Royale,320,60.0,Specialty Coffee Association,2017,"October 31st, 2017",Nishant Gurjer,,Washed / Wet,8.0,7.75,7.92,8.0,7.92,7.92,10.0,10.0,8.0,8.0,0.0,0,0.0,,2,"October 31st, 2018",Specialty Coffee Association,ff7c18ad303d4b603ac3f8cff7e611ffc735e720,352d0cf7f3e9be14dad7df644ad65efc27605ae2,m,3170.0,3170.0,3170.0,19200
1313,83.25,Robusta,andrew hetzel,India,sethuraman estate,1000m,chikmagalur,Nishant Gurjer,300,2.0,Specialty Coffee Association,2015,"April 30th, 2015",Andrew Hetzel,,,7.92,7.83,7.92,8.0,7.83,7.92,10.0,10.0,7.83,8.0,0.0,0,0.0,Green,0,"April 29th, 2016",Specialty Coffee Association,ff7c18ad303d4b603ac3f8cff7e611ffc735e720,352d0cf7f3e9be14dad7df644ad65efc27605ae2,m,1000.0,1000.0,1000.0,600
1314,83.0,Robusta,ugacof,Uganda,ugacof ltd,1212,central,UGACOF,320,60.0,Uganda Coffee Development Authority,2013,"July 14th, 2014",UGACOF,,,8.0,7.92,7.92,7.75,7.83,7.75,10.0,10.0,7.75,8.08,0.12,0,0.0,Green,7,"July 14th, 2015",Uganda Coffee Development Authority,e36d0270932c3b657e96b7b0278dfd85dc0fe743,03077a1c6bac60e6f514691634a7f6eb5c85aae8,m,1212.0,1212.0,1212.0,19200
1315,83.0,Robusta,katuka development trust ltd,Uganda,katuka development trust ltd,1200-1300,luwero central region,Katuka Development Trust Ltd,1,60.0,Uganda Coffee Development Authority,2013,"June 26th, 2014",Katuka Development Trust Ltd,,,8.33,7.83,7.83,7.75,8.25,7.75,10.0,10.0,7.58,7.67,0.12,0,0.0,Green,3,"June 26th, 2015",Uganda Coffee Development Authority,e36d0270932c3b657e96b7b0278dfd85dc0fe743,03077a1c6bac60e6f514691634a7f6eb5c85aae8,m,1200.0,1300.0,1250.0,60
1316,82.75,Robusta,andrew hetzel,India,"cafemakers, llc",3000',chikmagalur,Sethuraman Estates,200,1.0,Specialty Coffee Association,2012,"February 29th, 2012",Andrew Hetzel,,,8.0,7.92,7.67,8.0,7.75,7.92,10.0,10.0,7.75,7.75,0.0,0,0.0,Green,0,"February 28th, 2013",Specialty Coffee Association,ff7c18ad303d4b603ac3f8cff7e611ffc735e720,352d0cf7f3e9be14dad7df644ad65efc27605ae2,m,3000.0,3000.0,3000.0,200
1317,82.58,Robusta,andrew hetzel,India,cafemakers,750m,chikmagalur,Nishant Gurjer,320,2.0,Specialty Coffee Association,2014,"May 15th, 2014",Andrew Hetzel,,,7.67,7.75,7.83,7.83,7.92,7.75,10.0,10.0,8.0,7.83,0.0,0,0.0,Green,0,"May 15th, 2015",Specialty Coffee Association,ff7c18ad303d4b603ac3f8cff7e611ffc735e720,352d0cf7f3e9be14dad7df644ad65efc27605ae2,m,750.0,750.0,750.0,640
1318,82.5,Robusta,nishant gurjer,India,kaapi royale,3140,chikmagalur karnataka india,Nishant Gurjer Kaapi Royale,320,60.0,Specialty Coffee Association,2017,"October 25th, 2017",Nishant Gurjer,,Washed / Wet,7.67,7.75,7.83,7.67,7.92,7.83,10.0,10.0,7.92,7.92,0.1,0,0.0,Bluish-Green,0,"October 25th, 2018",Specialty Coffee Association,ff7c18ad303d4b603ac3f8cff7e611ffc735e720,352d0cf7f3e9be14dad7df644ad65efc27605ae2,m,3140.0,3140.0,3140.0,19200
1319,82.5,Robusta,nishant gurjer,India,kaapi royale,1000,chikmagalur karnataka,Sethuraman Estate Kaapi Royale,320,60.0,Specialty Coffee Association,2015,"August 17th, 2016",Nishant Gurjer,Other,Washed / Wet,7.67,7.75,7.58,7.83,7.83,8.0,10.0,10.0,7.92,7.92,0.09,0,0.0,Green,0,"August 17th, 2017",Specialty Coffee Association,ff7c18ad303d4b603ac3f8cff7e611ffc735e720,352d0cf7f3e9be14dad7df644ad65efc27605ae2,m,1000.0,1000.0,1000.0,19200
1320,82.42,Robusta,ugacof,Uganda,ugacof ltd,900-1300,western,Nsubuga Umar,320,60.0,Uganda Coffee Development Authority,2014,"August 5th, 2014",UGACOF,,,7.67,7.83,7.83,7.83,7.92,7.75,10.0,10.0,7.75,7.83,0.12,0,0.0,Green,6,"August 5th, 2015",Uganda Coffee Development Authority,e36d0270932c3b657e96b7b0278dfd85dc0fe743,03077a1c6bac60e6f514691634a7f6eb5c85aae8,m,900.0,1300.0,1100.0,19200
1321,81.75,Robusta,ugacof,Uganda,ugacof ltd,1095,iganga namadrope eastern,UGACOF project area,320,60.0,Uganda Coffee Development Authority,2014,"June 26th, 2014",UGACOF,,,7.58,7.92,7.75,7.83,7.5,7.67,10.0,10.0,7.67,7.83,0.12,0,0.0,Green,1,"June 26th, 2015",Uganda Coffee Development Authority,e36d0270932c3b657e96b7b0278dfd85dc0fe743,03077a1c6bac60e6f514691634a7f6eb5c85aae8,m,1095.0,1095.0,1095.0,19200
1322,81.58,Robusta,nishant gurjer,India,kaapi royale,1000,chikmagalur karnataka,Sethuraman Estate Kaapi Royale,320,60.0,Specialty Coffee Association,2015,"August 23rd, 2016",Nishant Gurjer,Other,Natural / Dry,7.67,7.83,7.75,7.5,7.75,7.58,10.0,10.0,7.75,7.75,0.11,0,0.0,Green,0,"August 23rd, 2017",Specialty Coffee Association,ff7c18ad303d4b603ac3f8cff7e611ffc735e720,352d0cf7f3e9be14dad7df644ad65efc27605ae2,m,1000.0,1000.0,1000.0,19200
1323,81.58,Robusta,andrew hetzel,India,cafemakers,750m,chikmagalur,Nishant Gurjer,100,2.0,Specialty Coffee Association,2014,"May 19th, 2014",Andrew Hetzel,,,7.58,7.58,7.67,7.58,7.67,7.67,10.0,10.0,7.5,8.33,0.0,0,0.0,Green,1,"May 19th, 2015",Specialty Coffee Association,ff7c18ad303d4b603ac3f8cff7e611ffc735e720,352d0cf7f3e9be14dad7df644ad65efc27605ae2,m,750.0,750.0,750.0,200
1324,81.5,Robusta,kasozi coffee farmers association,Uganda,kasozi coffee farmers association,1367,eastern,Kasozi coffee farmers Association,1,60.0,Uganda Coffee Development Authority,2013,"July 14th, 2014",Kasozi Coffee Farmers Association,,,8.0,7.75,7.75,7.58,7.67,7.5,10.0,10.0,7.58,7.67,0.11,0,0.0,Green,7,"July 14th, 2015",Uganda Coffee Development Authority,e36d0270932c3b657e96b7b0278dfd85dc0fe743,03077a1c6bac60e6f514691634a7f6eb5c85aae8,m,1367.0,1367.0,1367.0,60
1325,81.5,Robusta,ankole coffee producers coop,Uganda,ankole coffee producers coop,1488,south western,Ankole coffee producers coop union Ltd,320,60.0,Uganda Coffee Development Authority,2014,"July 14th, 2014",Ankole coffee producers coop,,,8.0,7.67,7.75,7.5,7.67,7.58,10.0,10.0,7.58,7.75,0.12,0,0.0,Green,2,"July 14th, 2015",Uganda Coffee Development Authority,e36d0270932c3b657e96b7b0278dfd85dc0fe743,03077a1c6bac60e6f514691634a7f6eb5c85aae8,m,1488.0,1488.0,1488.0,19200
1326,81.42,Robusta,andrew hetzel,India,sethuraman estate,1000m,chikmagalur,Nishant Gurger,300,1.0,Specialty Coffee Association,2015,"April 30th, 2015",Andrew Hetzel,,,7.75,7.75,7.67,7.67,7.58,7.58,10.0,10.0,7.58,7.83,0.0,0,0.0,Green,0,"April 29th, 2016",Specialty Coffee Association,ff7c18ad303d4b603ac3f8cff7e611ffc735e720,352d0cf7f3e9be14dad7df644ad65efc27605ae2,m,1000.0,1000.0,1000.0,300
